id_cidade;nome;LATITUDE;LONGITUDE
304900;Conceição do Mato Dentro;-19,03488084;-43,42244729
302974;Conceição do Pará;-19,74763539;-44,8972386
303179;Conceição do Rio Verde;-21,87831371;-45,08741375
302223;Conceição do Tocantins;-12,22365917;-47,29523013
303470;Conceição dos Ouros;-22,40832278;-45,7999891
314483;Concepcion;-11,90890925;-75,3134688
314277;Concepción;-23,40042891;-57,43019667
314295;Concepción;-28,38172058;-57,89029017
303642;Conchal;-22,33798621;-47,17332621
303926;Conchas;-23,01590414;-48,01379778
305119;Concórdia;-27,23393373;-52,02640943
314314;Concórdia;-31,38129968;-58,02322873
301918;Concórdia do Pará;-1,99275743;-47,94257838
300622;Condado;-6,898728482;-37,60634356
300681;Condado;-7,588290445;-35,1002296
300418;Conde;-7,257884473;-34,90016389
301268;Conde;-11,81838235;-37,61340597
302115;Condeúba;-14,90268247;-41,97217637
305427;Condor;-28,20800262;-53,49100561
302173;Cônego Marinho;-15,29870331;-44,41288392
302823;Confins;-19,628655;-43,99351859
304190;Confresa;-10,64411781;-51,57027541
300599;Congo;-7,79120464;-36,65836026
303473;Congonhal;-22,14922935;-46,04342205
302930;Congonhas;-20,49631957;-43,85138364
302724;Congonhas do Norte;-18,80252242;-43,67708655
304722;Congonhinhas;-23,55098851;-50,55394632
303335;Conquista;-19,93674159;-47,5448754
300379;Conquista d'Oeste;-14,54127989;-59,54126756
302931;Conselheiro Lafaiete;-20,66392133;-43,78498058
303966;Conselheiro Mairinck;-23,62685211;-50,17122569
302537;Conselheiro Pena;-19,17938922;-41,47390579
303277;Consolação;-22,54976793;-45,92585036
305672;Constantina;-27,73244449;-52,99425453
304402;Contagem;-19,93255187;-44,05429207
314467;Contamana;-7,340770477;-75,01306134
304036;Contenda;-25,67928802;-49,53546952
301583;Contendas do Sincorá;-13,76278011;-41,04298666
303215;Coqueiral;-21,18623154;-45,43695233
300390;Coqueiro Baixo;-29,18109086;-52,09506114
301146;Coqueiro Seco;-9,637581545;-35,79967339
305378;Coqueiros do Sul;-28,11989284;-52,78467684
302189;Coração de Jesus;-16,68452647;-44,36388395
301386;Coração de Maria;-12,24926103;-38,7477074
305067;Corbélia;-24,79758594;-53,30102207
303063;Cordeiro;-22,02721044;-42,36519887
304579;Cordeirópolis;-22,47825195;-47,45228747
301628;Cordeiros;-15,03916395;-41,93183583
305289;Cordilheira Alta;-26,98487341;-52,60603207
303060;Cordisburgo;-19,12286238;-44,32278672
304415;Cordislândia;-21,78957498;-45,70026672
301334;Coreaú;-3,552151182;-40,65360294
300981;Coremas;-7,007540939;-37,934948
305594;Corguinho;-19,83013409;-54,83161571
302163;Coribe;-13,82809339;-44,45693784
302953;Corinto;-18,36943318;-44,45455198
304723;Cornélio Procópio;-23,18337866;-50,65019432
302680;Coroaci;-18,61604135;-42,27945535
303876;Coroados;-21,35254554;-50,28635356
301701;Coroatá;-4,134818168;-44,12476495
304943;Coromandel;-18,47382509;-47,1937375
305647;Coronel Barros;-28,38298314;-54,06593864
305416;Coronel Bicaco;-27,72224887;-53,70459523
305110;Coronel Domingos Soares;-26,22815473;-52,03609357
300636;Coronel Ezequiel;-6,385879696;-36,21748369
303556;Coronel Fabriciano;-19,51835334;-42,62794576
305293;Coronel Freitas;-26,90618296;-52,70157235
300901;Coronel João Pessoa;-6,250147943;-38,44446318
301287;Coronel João Sá;-10,28431298;-37,92541693
302047;Coronel José Dias;-8,825518652;-42,47796308
304204;Coronel Macedo;-23,63098798;-49,31394818
305276;Coronel Martins;-26,51151232;-52,66980961
302147;Coronel Murta;-16,61530995;-42,18430378
303103;Coronel Pacheco;-21,5902322;-43,25635878
300387;Coronel Pilar;-29,26995341;-51,68518512
305239;Coronel Sapucaia;-23,27286124;-55,52826474
305633;Coronel Vivida;-25,97715459;-52,56449991
304989;Coronel Xavier Chaves;-21,02820071;-44,22097553
314421;Corongo;-8,573663402;-77,90376339
314290;Corpus Christi Nuevo;-24,02911179;-54,83801541
303017;Córrego D'anta;-19,82460636;-45,90452459
303278;Córrego do Bom Jesus;-22,62735994;-46,02450526
304975;Córrego do Ouro;-16,29540584;-50,55253192
300411;Córrego Fundo;-20,44789319;-45,56212502
303053;Córrego Novo;-19,83657206;-42,39917585
305130;Correia Pinto;-27,58816671;-50,36188612
302079;Corrente;-10,43377859;-45,16371072
301131;Correntes;-9,121605003;-36,32473484
302162;Correntina;-13,34315038;-44,63487942
314328;Corrientes;-27,47793931;-58,82142119
301085;Cortês;-8,474861672;-35,54708256
305603;Corumbá;-19,00816612;-57,65148828
302398;Corumbá de Goiás;-15,92830997;-48,80896824
303365;Corumbaíba;-18,14199581;-48,56195117
304577;Corumbataí;-22,22180674;-47,62185286
304817;Corumbataí do Sul;-24,10142185;-52,11809645
304318;Corumbiara;-12,99820777;-60,94208889
304016;Corupá;-26,42511962;-49,2463943
301153;Coruripe;-10,12806913;-36,1720236
304581;Cosmópolis;-22,6423811;-47,19297821
303430;Cosmorama;-20,47799271;-49,77794862
304329;Costa Marques;-12,43712467;-64,22843812
305730;Costa Rica;-18,54365051;-53,12915823
302083;Cotegipe;-12,02916916;-44,26116104
303750;Cotia;-23,60265568;-46,91942122
305193;Cotiporã;-28,98958294;-51,69751965
304222;Cotriguaçu;-9,85478107;-58,42970458
302713;Couto de Magalhães de Minas;-18,07318688;-43,46518454
302035;Couto Magalhães;-8,283234773;-49,24703302
305172;Coxilha;-28,12844345;-52,30279584
305028;Coxim;-18,5017437;-54,75142633
300598;Coxixola;-7,627491345;-36,60576673
301203;Craíbas;-9,618231587;-36,77002955
300878;Crateús;-5,168087046;-40,6539631
301183;Crato;-7,228974743;-39,41023799
303670;Cravinhos;-21,3384287;-47,73282714
301736;Cravolândia;-13,35558812;-39,81304253
304107;Criciúma;-28,67275102;-49,37332293
302479;Crisólita;-17,23859187;-40,91873594
301310;Crisópolis;-11,50637204;-38,15179555
305435;Crissiumal;-27,50035645;-54,09983334
303241;Cristais;-20,87375328;-45,51711108
303334;Cristais Paulista;-20,40403637;-47,42131063
305545;Cristal;-31,00407185;-52,04622563
305678;Cristal do Sul;-27,45246419;-53,24268291
302259;Cristalândia;-10,5989056;-49,19459029
302091;Cristalândia do Piauí;-10,64474161;-45,18962514
302181;Cristália;-16,71647624;-42,85747667
302775;Cristalina;-16,76806186;-47,61351656
302934;Cristiano Otoni;-20,83289788;-43,81692422
304571;Cristianópolis;-17,19911638;-48,70384338
303440;Cristina;-22,2084604;-45,26765189
301307;Cristinápolis;-11,46032342;-37,76337722
302284;Cristino Castro;-8,823153307;-44,22332686
302084;Cristópolis;-12,23646032;-44,41929155
302805;Crixás;-14,54051886;-49,97556205
302287;Crixás do Tocantins;-11,10489463;-48,91901069
300885;Croatá;-4,412580522;-40,90283761
303376;Cromínia;-17,28877437;-49,38017881
302979;Crucilândia;-20,39278815;-44,33379975
300699;Cruz;-2,918518105;-40,17630489
305454;Cruz Alta;-28,64547092;-53,60529422
301529;Cruz das Almas;-12,66796423;-39,1011108
300419;Cruz do Espírito Santo;-7,139441599;-35,0860102
305258;Cruz Machado;-26,01711241;-51,34340341
304501;Cruzália;-22,74230461;-50,79284948
300396;Cruzaltense;-27,66763213;-52,65262153
303617;Cruzeiro;-22,57324432;-44,96934482
303314;Cruzeiro da Fortaleza;-18,94610426;-46,67283995
305642;Cruzeiro do Iguaçu;-25,61968014;-53,12893203
305036;Cruzeiro do Oeste;-23,78040538;-53,07788319
304713;Cruzeiro do Sul;-22,96290299;-52,16264298
305789;Cruzeiro do Sul;-29,51298066;-51,9849412
305850;Cruzeiro do Sul;-7,628012551;-72,67607245
300959;Cruzeta;-6,411074419;-36,78500627
303173;Cruzília;-21,84046324;-44,8070597
304771;Cruzmaltina;-24,01368552;-51,45676306
303723;Cubatão;-23,89160182;-46,42436673
300649;Cubati;-6,864891355;-36,35224805
295782;Cuiabá;-15,60184576;-56,09826887
300570;Cuité;-6,485743193;-36,15487759
300448;Cuité de Mamanguape;-6,913340051;-35,25050928
300462;Cuitegi;-6,891437535;-35,52178862
304273;Cujubim;-9,361058935;-62,58503544
303302;Cumari;-18,26489536;-48,15152922
301325;Cumaru;-8,008690673;-35,69604232
304157;Cumaru do Norte;-7,811378999;-50,77016619
302375;Cumbe;-10,35301943;-37,1878373
303280;Cunha;-23,07358198;-44,95794515
305311;Cunha Porã;-26,89548745;-53,16663818
305310;Cunhataí;-26,97139284;-53,08992701
302526;Cuparaque;-18,96530204;-41,09896963
301112;Cupira;-8,624752284;-35,95213168
301486;Curaçá;-8,991982668;-39,90520664
302067;Curimatá;-10,03303652;-44,30055661
302018;Curionópolis;-6,095005537;-49,60330332
295780;Curitiba;-25,42050136;-49,26546766
305129;Curitibanos;-27,2828504;-50,58207635
304733;Curiúva;-24,03663837;-50,45806385
302286;Currais;-9,014287667;-44,40286806
300528;Currais Novos;-6,255256099;-36,51494723
300428;Curral de Cima;-6,716747727;-35,26708017
301637;Curral de Dentro;-15,93316942;-41,85603227
301060;Curral Novo do Piauí;-7,831636385;-40,90089624
300821;Curral Velho;-7,539383772;-38,19902041
301943;Curralinho;-1,810253653;-49,79847791
301817;Curralinhos;-5,618204797;-42,83093788
304160;Curuá;-1,888134189;-55,11725712
301898;Curuçá;-0,733589137;-47,85185363
314264;Curuguaty;-24,46127124;-55,63876653
301666;Cururupu;-1,824347546;-44,87333916
314462;Curuzú Cuatiá;-29,78125232;-58,05953775
300376;Curvelândia;-15,60881918;-57,91371404
302955;Curvelo;-18,75319873;-44,43063064
302342;Custódia;-8,087663072;-37,641671
305871;Cutias;0,968977917;-50,79803794
302865;Damianópolis;-14,56022839;-46,17178689
300571;Damião;-6,632023244;-35,91043051
302600;Damolândia;-16,2545732;-49,36683624
302006;Darcinópolis;-6,710141304;-47,75312978
301565;Dário Meira;-14,42955671;-39,90424214
302721;Datas;-18,44822903;-43,65945067
305178;David Canabarro;-28,3853824;-51,84865603
304942;Davinópolis;-18,15379021;-47,56312216
301968;Davinópolis;-5,531151775;-47,3939807
303443;Delfim Moreira;-22,50411134;-45,27961778
303326;Delfinópolis;-20,34723847;-46,84594569
301273;Delmiro Gouveia;-9,385767139;-37,99898831
303347;Delta;-19,97406533;-47,77456812
301814;Demerval Lobão;-5,359156105;-42,67792498
304242;Denise;-14,72895052;-57,05073888
305755;Deodápolis;-22,27672787;-54,16860572
300920;Deputado Irapuan Pinheiro;-5,915257398;-39,25732875
305418;Derrubadas;-27,26461784;-53,86499394
303667;Descalvado;-21,90068275;-47,61850593
305349;Descanso;-26,82743825;-53,50384997
303266;Descoberto;-21,46047105;-42,96213373
300793;Desterro;-7,287415227;-37,09282909
302985;Desterro de Entre Rios;-20,66551515;-44,33376341
303116;Desterro do Melo;-21,14347367;-43,51820488
305801;Dezesseis de Novembro;-28,22515407;-55,04824809
303722;Diadema;-23,68182669;-46,62091943
300820;Diamante;-7,427903945;-38,26593632
304846;Diamante do Norte;-22,6559633;-52,85998895
305051;Diamante do Sul;-25,0354733;-52,67722513
305021;Diamante D'Oeste;-24,94231982;-54,10560839
302720;Diamantina;-18,2417823;-43,60346385
304235;Diamantino;-14,40082166;-56,43752917
302214;Dianópolis;-11,6244413;-46,82016187
300956;Dias d'Ávila;-12,61919894;-38,29296288
314282;Diciembre;-24,76060644;-56,72576073
305711;Dilermando de Aguiar;-29,70586229;-54,21271277
302839;Diogo de Vasconcelos;-20,48837993;-43,19562001
303562;Dionísio;-19,84299176;-42,77696328
305345;Dionísio Cerqueira;-26,26524981;-53,63560256
304513;Diorama;-16,23387357;-51,2586315
304382;Dirce Reis;-20,46279593;-50,6102459
302046;Dirceu Arcoverde;-9,339812778;-42,43513539
301238;Divina Pastora;-10,67860041;-37,15086436
303084;Divinésia;-20,99218824;-43,00062984
302911;Divino;-20,61388462;-42,14416081
302880;Divino das Laranjeiras;-18,77596453;-41,47843197
302624;Divino de São Lourenço;-20,62341259;-41,69408159
303522;Divinolândia;-21,66418212;-46,73652241
302695;Divinolândia de Minas;-18,80525341;-42,62178012
302994;Divinópolis;-20,14511804;-44,891601
303048;Divinópolis de Goiás;-13,29167444;-46,39577702
302242;Divinópolis do Tocantins;-9,800602938;-49,21723646
301625;Divisa Alegre;-15,72253126;-41,34663532
303505;Divisa Nova;-21,5096339;-46,19077531
301623;Divisópolis;-15,72581082;-41,00003186
303812;Dobrada;-21,51600167;-48,39388095
314267;Doctor Cecílio Báez;-25,07203245;-56,25155725
304592;Dois Córregos;-22,36776229;-48,38233129
305473;Dois Irmãos;-29,58403998;-51,09022731
305414;Dois Irmãos das Missões;-27,6625716;-53,53087155
305598;Dois Irmãos do Buriti;-20,6902013;-55,28240923
302235;Dois Irmãos do Tocantins;-9,255755575;-49,06414192
305196;Dois Lajeados;-28,98348245;-51,84003755
302555;Dois Riachos;-9,387443808;-37,08964526
305646;Dois Vizinhos;-25,7411606;-53,05746405
304360;Dolcinópolis;-20,12299345;-50,51294765
304441;Dom Aquino;-15,80989981;-54,92224068
301588;Dom Basílio;-13,76159027;-41,7707353
302765;Dom Bosco;-16,65206373;-46,26518787
302730;Dom Cavati;-19,36949712;-42,11417474
301959;Dom Eliseu;-4,296153735;-47,55141015
301050;Dom Expedito Lopes;-6,959130013;-41,64807914
305840;Dom Feliciano;-30,70083215;-52,1031081
302045;Dom Inocêncio;-9,00540441;-41,9737144
304899;Dom Joaquim;-18,96150688;-43,25474595
301534;Dom Macedo Costa;-12,90596792;-39,19207457
305825;Dom Pedrito;-30,97934062;-54,67019918
302432;Dom Pedro;-5,035583251;-44,44123646
304131;Dom Pedro de Alcântara;-29,3694794;-49,84969986
302740;Dom Silvério;-20,16320218;-42,9630376
303438;Dom Viçoso;-22,25158878;-45,16470229
302518;Domingos Martins;-20,36078764;-40,65977345
300886;Domingos Mourão;-4,253461876;-41,27139238
304219;Dona Emma;-26,98145441;-49,72657357
303263;Dona Eusébia;-21,31948087;-42,80741427
305692;Dona Francisca;-29,62198112;-53,356939
300441;Dona Inês;-6,603225735;-35,62741748
303124;Dores de Campos;-21,11442146;-44,02105435
302837;Dores de Guanhães;-19,05207889;-42,92573484
303007;Dores do Indaiá;-19,46459001;-45,60006603
302626;Dores do Rio Preto;-20,69359956;-41,84089581
303086;Dores do Turvo;-20,97895579;-43,18379811
303245;Doresópolis;-20,28729836;-45,90111021
301488;Dormentes;-8,441586305;-40,76649911
305034;Douradina;-23,38118086;-53,29223514
305607;Douradina;-22,03999208;-54,61294092
304591;Dourado;-22,11291711;-48,31379688
304945;Douradoquara;-18,43407065;-47,6084732
305609;Dourados;-22,22355298;-54,81248925
304811;Doutor Camargo;-23,55861629;-52,21824525
305440;Doutor Maurício Cardoso;-27,51077461;-54,35820894
304607;Doutor Pedrinho;-26,71784958;-49,47992394
305216;Doutor Ricardo;-29,08598125;-51,99194144
300897;Doutor Severiano;-6,081229932;-38,37971961
303970;Doutor Ulysses;-24,56798666;-49,41994764
304526;Doverlândia;-16,72170844;-52,31414717
314315;Dr. J. L. Mallorquén;-25,41582408;-55,28521204
314325;Dr. Juan M. Frutos;-25,37158929;-55,82839799
305746;Dracena;-21,48477178;-51,53545866
303888;Duartina;-22,41503082;-49,40876908
303072;Duas Barras;-22,05412218;-42,52359509
300435;Duas Estradas;-6,688750948;-35,41841113
302289;Dueré;-11,34205981;-49,27195573
303673;Dumont;-21,23286979;-47,97602345
301648;Duque Bacelar;-4,150836128;-42,94476738
303142;Duque de Caxias;-22,78628597;-43,30526865
302671;Durandé;-20,20629573;-41,79807638
304437;Echaporã;-22,42899001;-50,2009473
302476;Ecoporanga;-18,37070399;-40,83632152
303382;Edealina;-17,42439428;-49,66480387
303389;Edéia;-17,34105245;-49,92994832
305847;Eirunepé;-6,657155557;-69,86664088
303795;Eldorado;-24,51998628;-48,1079497
305764;Eldorado;-23,78729692;-54,28422335
314319;Eldorado;-26,403184;-54,59288183
305778;Eldorado do Sul;-30,08515496;-51,61915905
302017;Eldorado dos Carajás;-6,104294943;-49,35564583
301812;Elesbão Veloso;-6,199884361;-42,13579683
303907;Elias Fausto;-23,04329787;-47,36855556
301853;Eliseu Martins;-8,100729634;-43,65869587
303826;Elisiário;-21,16599151;-49,1119494
301724;Elísio Medrado;-12,94638443;-39,52103333
303224;Elói Mendes;-21,60928168;-45,56945035
300625;Emas;-7,100052653;-37,71658449
303819;Embaúba;-20,98006095;-48,83285832
303748;Embu;-23,64419596;-46,85825493
303751;Embu-Guaçu;-23,83019662;-46,8139942
304793;Emilianópolis;-21,83189786;-51,48359336
314332;Empedrado;-27,95123289;-58,79968118
305202;Encantado;-29,23561776;-51,87073685
300896;Encanto;-6,107323138;-38,30359209
314518;Encarnación;-27,33634433;-55,85531604
301622;Encruzilhada;-15,53246431;-40,90759619
305697;Encruzilhada do Sul;-30,54347445;-52,52084605
305261;Enéas Marques;-25,94499167;-53,16630948
304819;Engenheiro Beltrão;-23,79749272;-52,26631333
302726;Engenheiro Caldas;-19,20697122;-42,05066098
303687;Engenheiro Coelho;-22,48404757;-47,21144488
302707;Engenheiro Navarro;-17,28359072;-43,94733127
303155;Engenheiro Paulo de Frontin;-22,55026428;-43,68311371
305374;Engenho Velho;-27,70649671;-52,91499492
302902;Entre Folhas;-19,62228654;-42,23091317
301370;Entre Rios;-11,9396095;-38,08744057
305275;Entre Rios;-26,72294407;-52,55895274
302981;Entre Rios de Minas;-20,67110575;-44,06576556
305020;Entre Rios do Oeste;-24,70467094;-54,23895831
305371;Entre Rios do Sul;-27,53030699;-52,73516108
305650;Entre-Ijuís;-28,35998326;-54,26793835
305856;Envira;-7,432183477;-70,02339084
305862;Epitaciolândia;-11,01917014;-68,73459176
300765;Equador;-6,945238156;-36,71720261
305169;Erebango;-27,85485898;-52,30093769
305159;Erechim;-27,63685269;-52,2701406
300979;Ererê;-6,027918619;-38,34642535
302095;Érico Cardoso;-13,41758726;-42,14068025
304116;Ermo;-28,98735275;-49,64345207
305384;Ernestina;-28,49829364;-52,58414747
305360;Erval Grande;-27,39307026;-52,57448751
305413;Erval Seco;-27,5447825;-53,50095887
305576;Erval Velho;-27,27479567;-51,44343388
302753;Ervália;-20,84073741;-42,65478601
300501;Escada;-8,357144182;-35,22437306
314472;Escobar;-25,64659297;-57,01363871
305141;Esmeralda;-28,05223895;-51,19371542
303234;Esmeraldas;-19,76299232;-44,31395722
302627;Espera Feliz;-20,65124224;-41,91228523
300577;Esperança;-7,018671473;-35,85947962
305419;Esperança do Sul;-27,36074259;-53,98954109
305758;Esperança Nova;-23,72424215;-53,81142436
302427;Esperantina;-3,889026492;-42,23276029
302584;Esperantina;-5,366328375;-48,53815034
302135;Esperantinópolis;-4,879778222;-44,69300401
314468;Esperanza;-9,794249841;-70,74648449
305629;Espigão Alto do Iguaçu;-25,42210164;-52,83524351
304281;Espigão D'Oeste;-11,52698653;-61,02563967
302124;Espinosa;-14,92540229;-42,80936821
300422;Espírito Santo;-6,332912579;-35,31173935
303471;Espírito Santo do Dourado;-22,04584423;-45,95516016
303636;Espírito Santo do Pinhal;-22,19134579;-46,74806594
303897;Espírito Santo do Turvo;-22,69198938;-49,42994837
301366;Esplanada;-11,79299637;-37,95061831
305394;Espumoso;-28,72910563;-52,84653885
314349;Esquina;-30,01461594;-59,52887798
305167;Estação;-27,91394121;-52,2639877
301260;Estância;-11,26861279;-37,43759933
305489;Estância Velha;-29,65401978;-51,18479124
305493;Esteio;-29,8524431;-51,18451813
303270;Estiva;-22,45817141;-46,01944174
303639;Estiva Gerbi;-22,27178855;-46,94850851
301999;Estreito;-6,561182688;-47,44344553
305787;Estrela;-29,48881098;-51,95311498
304925;Estrela Dalva;-21,74171419;-42,45779482
301199;Estrela de Alagoas;-9,388974812;-36,7599809
303014;Estrela do Indaiá;-19,51875131;-45,78995121
302788;Estrela do Norte;-13,8675925;-49,06876052
304691;Estrela do Norte;-22,48792732;-51,65999635
304947;Estrela do Sul;-18,74040101;-47,69603637
304362;Estrela d'Oeste;-20,28799317;-50,40094776
305406;Estrela Velha;-29,17698164;-53,15893957
301391;Euclides da Cunha;-10,50819059;-39,01560671
304843;Euclides da Cunha Paulista;-22,55498081;-52,5932133
305648;Eugênio de Castro;-28,53193488;-54,15105607
303253;Eugenópolis;-21,10063439;-42,18819529
301544;Eunápolis;-16,37196409;-39,58245475
302346;Eusébio;-3,892897977;-38,45618713
314525;Eusebio Ayala;-25,39637981;-56,93968433
303110;Ewbank da Câmara;-21,55029917;-43,50717483
314456;Exaltacion;-13,3228728;-65,25490993
303550;Extrema;-22,85446893;-46,31821091
302309;Extremoz;-5,704261068;-35,28949033
300866;Exu;-7,514983134;-39,72319368
300658;Fagundes;-7,35821997;-35,78518686
305192;Fagundes Varela;-28,87986274;-51,70187721
304543;Faina;-15,44774077;-50,36260806
303230;Fama;-21,4093724;-45,82900459
302913;Faria Lemos;-20,81022563;-42,02167639
301182;Farias Brito;-6,92187533;-39,56543555
304170;Faro;-2,168428097;-56,74092154
305522;Farol;-24,0963064;-52,62213251
305575;Farroupilha;-29,22316753;-51,34230437
304964;Fartura;-23,39211427;-49,51282073
302054;Fartura do Piauí;-9,479067444;-42,79058703
301302;Fátima;-10,59401703;-38,21162452
302257;Fátima;-10,75787915;-48,90301586
304859;Fátima do Sul;-22,37937916;-54,51351403
304745;Faxinal;-24,00813888;-51,32309621
305694;Faxinal do Soturno;-29,57498123;-53,44493889
305123;Faxinal dos Guedes;-26,84557525;-52,26007136
305362;Faxinalzinho;-27,42424098;-52,6793693
304550;Fazenda Nova;-16,18002793;-50,78218427
304033;Fazenda Rio Grande;-25,66283165;-49,30773396
305774;Fazenda Vilanova;-29,58898849;-51,82217011
314310;Federación;-31,00252678;-57,93014321
314351;Federal;-30,94285941;-58,78728571
305891;Feijó;-8,16348775;-70,35368093
302165;Feira da Mata;-14,21023464;-44,27953659
301413;Feira de Santana;-12,26687526;-38,96661533
301348;Feira Grande;-9,89861762;-36,67898618
300499;Feira Nova;-7,948029666;-35,38879594
301225;Feira Nova;-10,26372814;-37,30947287
301994;Feira Nova do Maranhão;-6,962441036;-46,68196081
302710;Felício dos Santos;-18,07601331;-43,242568
300552;Felipe Guerra;-5,593145243;-37,68782538
314269;Felipe Matiauda;-24,84120371;-56,361972
301618;Felisburgo;-16,63529341;-40,76084372
302958;Felixlândia;-18,75456468;-44,90058811
305484;Feliz;-29,45318204;-51,30363813
301184;Feliz Deserto;-10,29392899;-36,30308872
304559;Feliz Natal;-12,38217278;-54,9389295
304815;Fênix;-23,9140128;-51,98095697
305244;Fernandes Pinheiro;-25,41121544;-50,54603212
302728;Fernandes Tourinho;-19,1524796;-42,0802267
305900;Fernando de Noronha;-3,840000004;-32,411
302453;Fernando Falcão;-6,16247652;-44,89823315
300521;Fernando Pedroza;-5,691364476;-36,52849202
303809;Fernando Prestes;-21,26652819;-48,68779016
303482;Fernandópolis;-20,28101643;-50,24752839
303889;Fernão;-22,35935082;-49,52237443
303935;Ferraz de Vasconcelos;-23,54153591;-46,3713673
305873;Ferreira Gomes;0,85689003;-51,17991635
300478;Ferreiros;-7,450094291;-35,2434253
304896;Ferros;-19,23478143;-43,0195949
300410;Fervedouro;-20,72647936;-42,27935811
304732;Figueira;-23,84898803;-50,40294643
300381;Figueirão;-18,68327171;-53,64168736
302295;Figueirópolis;-12,13823657;-49,17116226
304314;Figueirópolis D'Oeste;-15,44901451;-58,73819811
301439;Filadélfia;-10,74035322;-40,13249445
302004;Filadélfia;-7,33542265;-47,49582046
301597;Firmino Alves;-14,98753845;-39,92379638
302411;Firminópolis;-16,578228;-50,30441198
301471;Flexeiras;-9,273239422;-35,71422844
305538;Flor da Serra do Sul;-26,25279235;-53,30966407
305317;Flor do Sertão;-26,78161066;-53,35097586
304791;Flora Rica;-21,67596351;-51,38060461
304808;Floraí;-23,31827148;-52,30331998
300546;Florânia;-6,123569184;-36,81062607
303488;Floreal;-20,67699253;-50,14494801
300816;Flores;-7,8588421;-37,97182186
305151;Flores da Cunha;-29,02662571;-51,1879065
302870;Flores de Goiás;-14,44473596;-47,03689971
301834;Flores do Piauí;-7,793819894;-42,92471434
301278;Floresta;-8,599300563;-38,57198124
304813;Floresta;-23,60351878;-52,08109056
301757;Floresta Azul;-14,85857703;-39,65644486
302041;Floresta do Araguaia;-7,557290919;-49,70219855
301069;Floresta do Piauí;-7,466915669;-41,79967992
303235;Florestal;-19,88851507;-44,43213223
304693;Florestópolis;-22,86272784;-51,38858492
301839;Floriano;-6,772233057;-43,02448119
305162;Floriano Peixoto;-27,8618647;-52,08422535
295781;Florianópolis;-27,59545474;-48,54854805
304780;Flórida;-23,08516687;-51,9549911
304486;Flórida Paulista;-21,61317306;-51,17286781
304502;Florínia;-22,9039385;-50,73119633
304262;Fonte Boa;-2,523803514;-66,09467692
305226;Fontoura Xavier;-28,98212974;-52,34491178
303239;Formiga;-20,46229103;-45,42717543
305706;Formigueiro;-30,00137612;-53,50289008
302771;Formosa;-15,54044052;-47,33738341
314390;Formosa;-26,18347196;-58,16965619
301989;Formosa da Serra Negra;-6,440580963;-46,19194859
305057;Formosa do Oeste;-24,29555984;-53,31182236
302092;Formosa do Rio Preto;-11,04265958;-45,19038889
305283;Formosa do Sul;-26,64574118;-52,7950859
302304;Formoso;-14,9531546;-46,23234884
302786;Formoso;-13,65034523;-48,87793878
302860;Formoso do Araguaia;-11,80638482;-49,52515381
300391;Forquetinha;-29,38323193;-52,09852498
301326;Forquilha;-3,799842704;-40,26372979
304109;Forquilhinha;-28,74584282;-49,47890295
314439;Fortaleza;-9,805604227;-65,52665712
295767;Fortaleza;-3,717429609;-38,54292335
303942;Fortaleza de Minas;-20,85123549;-46,71242109
302230;Fortaleza do Tabocão;-9,056525207;-48,5209454
301990;Fortaleza dos Nogueiras;-6,962333575;-46,17809264
305401;Fortaleza dos Valos;-28,79906745;-53,22536753
300729;Fortim;-4,451656863;-37,79836364
302445;Fortuna;-5,728326375;-44,156848
303233;Fortuna de Minas;-19,56099266;-44,44695706
305719;Foz do Iguaçu;-25,5432095;-54,58314544
305091;Foz do Jordão;-25,73756364;-52,11927093
305075;Fraiburgo;-27,02376381;-50,92041753
303341;Franca;-20,53569785;-47,40425686
302574;Francinópolis;-6,396858094;-42,26687994
305760;Francisco Alves;-24,06718579;-53,84657075
301823;Francisco Ayres;-6,625241766;-42,69359171
302652;Francisco Badaró;-16,98874829;-42,35716668
305262;Francisco Beltrão;-26,08214428;-53,05391532
300970;Francisco Dantas;-6,072750028;-38,12151976
302941;Francisco Dumont;-17,31114032;-44,23207728
301465;Francisco Macedo;-7,327391963;-40,79309735
303728;Francisco Morato;-23,27972616;-46,74518006
302153;Francisco Sá;-16,48318914;-43,48997561
301035;Francisco Santos;-6,993680972;-41,13436544
303028;Franciscópolis;-17,95999451;-42,00896425
303729;Franco da Rocha;-23,32336033;-46,72941009
301340;Frecheirinha;-3,768170668;-40,83325329
305679;Frederico Westphalen;-27,35911253;-53,39628047
302874;Frei Gaspar;-18,07136862;-41,43287122
302882;Frei Inocêncio;-18,5560738;-41,91244062
302689;Frei Lagonegro;-18,16799435;-42,76596186
300643;Frei Martinho;-6,398004044;-36,45292686
300582;Frei Miguelinho;-7,941650888;-35,9207771
301252;Frei Paulo;-10,55058435;-37,53400757
305618;Frei Rogério;-27,17549747;-50,8080604
303631;Fronteira;-20,28316109;-49,2011444
302477;Fronteira dos Vales;-16,8902733;-40,92333534
301020;Fronteiras;-7,087680821;-40,6149209
302177;Fruta de Leite;-16,11720769;-42,52348989
303630;Frutal;-20,02633767;-48,93590147
300757;Frutuoso Gomes;-6,157097719;-37,83780177
314345;Fuerte Olimpo;-21,03922801;-57,8955404
302512;Fundão;-19,93751541;-40,40810467
302966;Funilândia;-19,36764563;-44,06255382
